date,sheet,tsa,location,tsa_counties,pedi_vent_avail,pedi_vents_in_use,adult_vents_avail,adult_vents_in_use,total_vents_avail,total_vents_in_use,pedi_bi_pap_avail,pedi_bi_pap_in_use,adult_bi_pap_avail,adult_bi_pap_in_use,total_bi_pap_avail,total_bi_pap_in_use,total_anesthesia_vents_in_use,total_covid_on_vents,anesthsia_vents_avail
2020-06-10,Vent Availability,TSA-G,Longview/Tyler,Van Zandt,81,6,169,73,250,79,24,0,125,71,149,71,1,19,24
2020-06-10,Vent Availability,TSA-G,Longview/Tyler,Wood,81,6,169,73,250,79,24,0,125,71,149,71,1,19,24
2020-06-10,Vent Availability,TSA-H,Lufkin,Angelina,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-H,Lufkin,Nacogdoches,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-H,Lufkin,Polk,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-H,Lufkin,Sabine,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-H,Lufkin,San Augustine,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-H,Lufkin,San Jacinto,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-H,Lufkin,Tyler,40,0,76,14,116,14,0,0,39,16,39,16,0,1,22
2020-06-10,Vent Availability,TSA-I,El Paso,Culberson,65,10,181,76,246,86,5,1,84,38,89,39,4,31,43
2020-06-10,Vent Availability,TSA-I,El Paso,El Paso,65,10,181,76,246,86,5,1,84,38,89,39,4,31,43
2020-06-10,Vent Availability,TSA-I,El Paso,Hudspeth,65,10,181,76,246,86,5,1,84,38,89,39,4,31,43
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Andrews,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Brewster,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Crane,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Ector,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Glasscock,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Howard,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Jeff Davis,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Loving,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Martin,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Midland,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Pecos,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Presidio,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Reeves,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Terrell,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Upton,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Ward,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-J,Midland/Odessa,Winkler,38,1,164,19,202,20,13,0,49,13,62,13,0,0,33
2020-06-10,Vent Availability,TSA-K,San Angelo,Coke,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Concho,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Crockett,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Irion,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Kimble,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Mason,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,McCulloch,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Menard,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Reagan,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Runnels,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Schleicher,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Sterling,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Sutton,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-K,San Angelo,Tom Green,3,0,36,0,39,0,0,0,0,0,0,0,0,0,2
2020-06-10,Vent Availability,TSA-L,Belton/Killeen,Bell,23,6,61,39,84,45,5,0,56,27,61,27,4,5,26
2020-06-10,Vent Availability,TSA-L,Belton/Killeen,Coryell,23,6,61,39,84,45,5,0,56,27,61,27,4,5,26
2020-06-10,Vent Availability,TSA-L,Belton/Killeen,Hamilton,23,6,61,39,84,45,5,0,56,27,61,27,4,5,26
2020-06-10,Vent Availability,TSA-L,Belton/Killeen,Lampasas,23,6,61,39,84,45,5,0,56,27,61,27,4,5,26
2020-06-10,Vent Availability,TSA-L,Belton/Killeen,Milam,23,6,61,39,84,45,5,0,56,27,61,27,4,5,26
2020-06-10,Vent Availability,TSA-L,Belton/Killeen,Mills,23,6,61,39,84,45,5,0,56,27,61,27,4,5,26
2020-06-10,Vent Availability,TSA-M,Waco,Bosque,0,0,62,15,62,15,0,0,56,6,56,6,0,1,10
2020-06-10,Vent Availability,TSA-M,Waco,Falls,0,0,62,15,62,15,0,0,56,6,56,6,0,1,10
2020-06-10,Vent Availability,TSA-M,Waco,Hill,0,0,62,15,62,15,0,0,56,6,56,6,0,1,10
2020-06-10,Vent Availability,TSA-M,Waco,Limestone,0,0,62,15,62,15,0,0,56,6,56,6,0,1,10
2020-06-10,Vent Availability,TSA-M,Waco,McLennan,0,0,62,15,62,15,0,0,56,6,56,6,0,1,10
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Brazos,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Burleson,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Grimes,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Leon,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Madison,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Robertson,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-N,Bryan/College Station,Washington,7,0,42,12,49,12,2,0,23,3,25,3,0,5,27
2020-06-10,Vent Availability,TSA-O,Austin,Bastrop,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Blanco,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Burnet,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Caldwell,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Fayette,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Hays,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Lee,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Llano,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,San Saba,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Travis,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-O,Austin,Williamson,55,36,304,98,359,134,17,0,168,61,185,61,3,22,109
2020-06-10,Vent Availability,TSA-P,San Antonio,Atascosa,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Bandera,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Bexar,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Comal,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Dimmit,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Edwards,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Frio,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Gillespie,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Gonzales,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Guadalupe,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Karnes,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Kendall,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Kerr,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Kinney,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,La Salle,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Maverick,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Medina,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Real,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Uvalde,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Val Verde,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Wilson,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-P,San Antonio,Zavala,41,30,620,177,661,207,3,7,233,73,236,80,19,34,0
2020-06-10,Vent Availability,TSA-Q,Houston,Austin,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Colorado,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Fort Bend,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Harris,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Matagorda,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Montgomery,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Walker,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Waller,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-Q,Houston,Wharton,213,128,849,483,1062,611,101,20,607,298,708,318,147,74,156
2020-06-10,Vent Availability,TSA-R,Galveston,Brazoria,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Chambers,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Galveston,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Hardin,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Jasper,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Jefferson,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Liberty,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Newton,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-R,Galveston,Orange,40,5,146,90,186,95,11,2,91,57,102,59,29,20,61
2020-06-10,Vent Availability,TSA-S,Victoria,Calhoun,4,0,37,16,41,16,0,0,22,5,22,5,0,0,0
2020-06-10,Vent Availability,TSA-S,Victoria,DeWitt,4,0,37,16,41,16,0,0,22,5,22,5,0,0,0
2020-06-10,Vent Availability,TSA-S,Victoria,Goliad,4,0,37,16,41,16,0,0,22,5,22,5,0,0,0
2020-06-10,Vent Availability,TSA-S,Victoria,Jackson,4,0,37,16,41,16,0,0,22,5,22,5,0,0,0
2020-06-10,Vent Availability,TSA-S,Victoria,Lavaca,4,0,37,16,41,16,0,0,22,5,22,5,0,0,0
2020-06-10,Vent Availability,TSA-S,Victoria,Victoria,4,0,37,16,41,16,0,0,22,5,22,5,0,0,0
2020-06-10,Vent Availability,TSA-T,Laredo,Jim Hogg,21,0,47,22,68,22,8,0,26,11,34,11,0,6,6
2020-06-10,Vent Availability,TSA-T,Laredo,Webb,21,0,47,22,68,22,8,0,26,11,34,11,0,6,6
2020-06-10,Vent Availability,TSA-T,Laredo,Zapata,21,0,47,22,68,22,8,0,26,11,34,11,0,6,6
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Aransas,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Bee,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Brooks,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Duval,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Jim Wells,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Kenedy,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Kleberg,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Live Oak,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,McMullen,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Nueces,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,Refugio,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-U,Corpus Christi,San Patricio,38,7,83,36,121,43,4,0,80,27,84,27,0,3,14
2020-06-10,Vent Availability,TSA-V,Lower RGV,Cameron,34,2,198,82,232,84,11,0,130,57,141,57,0,10,48
2020-06-10,Vent Availability,TSA-V,Lower RGV,Hidalgo,34,2,198,82,232,84,11,0,130,57,141,57,0,10,48
2020-06-10,Vent Availability,TSA-V,Lower RGV,Starr,34,2,198,82,232,84,11,0,130,57,141,57,0,10,48
2020-06-10,Vent Availability,TSA-V,Lower RGV,Willacy,34,2,198,82,232,84,11,0,130,57,141,57,0,10,48
2020-06-10,Vent Availability,Total,Texas,NA,1094,389,4421,1932,5515,2321,276,47,2680,1162,2956,1209,359,383,1055
2020-06-09,Vent Availability,TSA-A,Amarillo,Armstrong,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Briscoe,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Carson,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Childress,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Collingsworth,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Dallam,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Deaf Smith,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Donley,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Gray,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Hall,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Hansford,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Hartley,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Hemphill,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Hutchinson,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Lipscomb,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Moore,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Ochiltree,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Oldham,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Parmer,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Potter,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Randall,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Roberts,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Sherman,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Swisher,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-A,Amarillo,Wheeler,27,4,92,20,119,24,0,0,42,25,42,25,0,0,24
2020-06-09,Vent Availability,TSA-B,Lubbock,Bailey,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Borden,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Castro,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Cochran,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Cottle,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Crosby,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Dawson,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Dickens,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Floyd,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Gaines,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Garza,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Hale,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Hockley,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Kent,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,King,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Lamb,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Lubbock,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Lynn,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Motley,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Scurry,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Terry,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-B,Lubbock,Yoakum,2,4,150,43,152,47,1,0,56,33,57,33,0,3,25
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Archer,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Baylor,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Clay,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Foard,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Hardeman,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Jack,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Montague,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Wichita,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Wilbarger,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-C,Witchita Falls,Young,2,0,42,8,44,8,0,0,10,4,10,4,0,0,23
2020-06-09,Vent Availability,TSA-D,Abilene,Brown,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Callahan,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Coleman,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Comanche,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Eastland,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Fisher,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Haskell,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Jones,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Knox,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Mitchell,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Nolan,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Shackelford,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Stephens,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Stonewall,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Taylor,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-D,Abilene,Throckmorton,9,0,51,7,60,7,0,0,21,1,21,1,0,0,29
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Collin,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Cooke,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Dallas,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Denton,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Ellis,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Erath,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Fannin,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Grayson,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Hood,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Hunt,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Johnson,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
2020-06-09,Vent Availability,TSA-E,Dallas/Ft. Worth,Kaufman,347,145,1086,592,1433,737,76,17,722,307,798,324,153,140,353
