tsa,location,tsa_counties,adult_icu,general,picu,pedi,psych,neg_iso,available_beds,beds_occupied,total_beds,total_er_visits,hosp_absentee,covid19_er_visits,covid19_admitted_gen_24h,covid19_admitted_icu_24h,suspected_covid19_hosp,covid19_lab_con_gen,covid19_lab_con_icu,total_covid19_lab_con,tsa_label,public_health_region,GEOID,geometry
TSA-H,Lufkin,Nacogdoches,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,48347,"list(list(c(-94.326616, -94.495874, -94.530634, -94.544888, -94.728679, -94.865857, -94.951969, -94.967167, -94.937532, -94.452416, -94.399091, -94.395361, -94.311042, -94.339773, -94.326616, 31.224754, 31.405728, 31.398654, 31.431715, 31.457226, 31.526916, 31.641351, 31.753767, 31.845555, 31.844281, 31.653596, 31.638752, 31.589252, 31.24082, 31.224754)))"
TSA-H,Lufkin,Polk,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,48373,"list(list(c(-95.061113, -94.939245, -94.842947, -94.561943, -94.657992, -94.545717, -94.537926, -94.732732, -94.777341, -94.849414, -94.830429, -95.028628, -95.054602, -95.135384, -95.131205, -95.20018, -95.061113, 30.941302, 31.041981, 31.146578, 31.058952, 31.012007, 30.526977, 30.491059, 30.490066, 30.489002, 30.493553, 30.541613, 30.578485, 30.680173, 30.693816, 30.781703, 30.824566, 30.941302)))"
TSA-H,Lufkin,Sabine,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,48403,"list(list(c(-94.039034, -94.044154, -93.983239, -93.984461, -93.834923, -93.818582, -93.798087, -93.729613, -93.695866, -93.670182, -93.640805, -93.671676, -93.644407, -93.620829, -93.614402, -93.608158, -93.607243, -93.602315, -93.599705, -93.600308, -93.911126, -94.039034, 31.134271, 31.409979, 31.466114, 31.569419, 31.58621, 31.554826, 31.534044, 31.487922, 31.409392, 31.387184, 31.372546, 31.299586, 31.27711, 31.271299, 31.260869, 31.227835, 31.204806, 31.181742, 31.176456, 31.176158, 31.158071, 
31.134271)))"
TSA-H,Lufkin,San,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,NA,list()
TSA-H,Lufkin,Augustine,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,NA,list()
TSA-H,Lufkin,San,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,NA,list()
TSA-H,Lufkin,Jacinto,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,NA,list()
TSA-H,Lufkin,Tyler,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,48457,"list(list(c(-94.545717, -94.657992, -94.561943, -94.45782, -94.451127, -94.353782, -94.238424, -94.243766, -94.179343, -94.150119, -94.125824, -94.05096, -94.094812, -94.071689, -94.545717, 30.526977, 31.012007, 31.058952, 31.033326, 31.003445, 31.039371, 31.013705, 30.983554, 30.794974, 30.790203, 30.684052, 30.638568, 30.575543, 30.526033, 30.526977)))"
TSA-I,El Paso,Culberson,79,389,34,65,26,117,710,583,1293,277,0,18,8,4,38,10,19,29,Border,9|10,48109,"list(list(c(-104.024521, -104.102351, -104.917163, -104.916396, -104.907592, -104.918637, -104.918272, -104.847757, -104.643526, -104.640918, -104.531937, -104.531756, -104.024521, 32.00001, 31.105203, 30.663626, 30.835979, 30.835919, 31.991805, 32.000496, 32.000482, 32.000443, 32.000396, 32.000311, 32.000117, 32.00001)))"
TSA-I,El Paso,El,79,389,34,65,26,117,710,583,1293,277,0,18,8,4,38,10,19,29,Border,9|10,NA,list()
TSA-I,El Paso,Paso,79,389,34,65,26,117,710,583,1293,277,0,18,8,4,38,10,19,29,Border,9|10,NA,list()
TSA-I,El Paso,Hudspeth,79,389,34,65,26,117,710,583,1293,277,0,18,8,4,38,10,19,29,Border,9|10,48229,"list(list(c(-104.985365, -105.044407, -105.129328, -105.211234, -105.250028, -105.265479, -105.394627, -105.411833, -105.55679, -105.57765, -105.579756, -105.585323, -105.60333, -105.648834, -105.709491, -105.750519, -105.793719, -105.869353, -105.900315, -105.923131, -105.981027, -105.997658, -105.998003, -105.9006, -105.886159, -105.429281, -105.428582, -105.427049, -105.390396, -105.153994, -105.15031, -105.14824, -105.132916, -105.131377, -105.11804, -105.078605, -105.077046, -104.918272, -104.918637, 
-104.907592, -104.916396, -104.917163, -104.97961, -104.985365, 30.623792, 30.683895, 30.750139, 30.799609, 30.799068, 30.802536, 30.85892, 30.893367, 30.989469, 31.019811, 31.036588, 31.057488, 31.082625, 31.115902, 31.136375, 31.16494, 31.201713, 31.288634, 31.300008, 31.312089, 31.375122, 31.386489, 32.002328, 32.0021, 32.00197, 32.000577, 32.0006, 32.000638, 32.000607, 32.000497, 32.000497, 32.000485, 32.000518, 32.000524, 32.000485, 32.000533, 32.000579, 32.000496, 31.991805, 30.835919, 30.835979, 
30.663626, 30.629363, 30.623792)))"
TSA-J,Midland/Odessa,Andrews,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48003,"list(list(c(-102.287048, -102.799086, -103.064344, -103.064348, -103.064422, -103.064696, -102.211037, -102.211249, -102.287048, 32.086991, 32.085795, 32.087051, 32.123041, 32.145006, 32.522193, 32.523244, 32.0868, 32.086991)))"
TSA-J,Midland/Odessa,Brewster,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48043,"list(list(c(-103.792705, -103.798159, -103.80068, -103.439976, -103.195667, -102.567049, -102.320819, -102.320819, -102.323389, -102.364647, -102.386677, -102.404422, -102.434063, -102.486819, -102.500741, -102.554915, -102.612879, -102.665194, -102.689738, -102.698347, -102.745494, -102.781807, -102.808692, -102.831938, -102.83332, -102.875813, -102.895886, -102.886308, -102.881135, -102.871347, -102.866846, -102.87802, -102.95089, -102.995688, -103.10443, -103.115328, -103.156646, -103.163865, 
-103.281903, -103.383508, -103.471037, -103.470518, -103.503236, -103.525471, -103.558679, -103.61007, -103.627067, -103.714867, -103.767814, -103.792005, -103.792705, 29.262931, 29.999606, 30.412527, 30.665939, 30.495574, 30.052808, 29.878933, 29.875193, 29.875193, 29.843624, 29.76148, 29.765105, 29.7767, 29.786725, 29.781446, 29.748966, 29.748182, 29.737421, 29.722349, 29.695591, 29.592967, 29.542454, 29.522319, 29.437943, 29.408981, 29.353715, 29.284778, 29.24568, 29.246022, 29.241625, 29.225015, 
29.214698, 29.176835, 29.161219, 29.03359, 28.98527, 28.972831, 28.972099, 28.990089, 29.024112, 29.075368, 29.085108, 29.11911, 29.137744, 29.154962, 29.165727, 29.163336, 29.184137, 29.224954, 29.262695, 29.262931)))"
TSA-J,Midland/Odessa,Crane,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48103,"list(list(c(-102.767246, -102.31805, -102.301212, -102.388804, -102.429545, -102.676497, -102.767365, -102.767688, -102.767246, 31.651714, 31.651327, 31.086212, 31.087156, 31.193557, 31.326823, 31.293803, 31.640496, 31.651714)))"
TSA-J,Midland/Odessa,Ector,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48135,"list(list(c(-102.799086, -102.287048, -102.287345, -102.288782, -102.31805, -102.767246, -102.798939, -102.799086, 32.085795, 32.086991, 31.651276, 31.65137, 31.651327, 31.651714, 31.651783, 32.085795)))"
TSA-J,Midland/Odessa,Glasscock,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48173,"list(list(c(-101.267122, -101.775802, -101.776085, -101.695011, -101.264216, -101.267122, 31.650854, 31.651319, 32.086925, 32.087532, 32.087136, 31.650854)))"
TSA-J,Midland/Odessa,Howard,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48227,"list(list(c(-101.68874, -101.174571, -101.183997, -101.264216, -101.695011, -101.68874, 32.525222, 32.524112, 32.087208, 32.087136, 32.087532, 32.525222)))"
TSA-J,Midland/Odessa,Jeff,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,NA,list()
TSA-J,Midland/Odessa,Davis,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,NA,list()
TSA-J,Midland/Odessa,Loving,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48301,"list(list(c(-103.326501, -103.327538, -103.610887, -103.625726, -103.797232, -103.829385, -103.885584, -103.980179, -103.722853, -103.326501, 32.00037, 31.65142, 31.651802, 31.705032, 31.770187, 31.887992, 31.870373, 32.000125, 32.000221, 32.00037)))"
TSA-J,Midland/Odessa,Martin,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48317,"list(list(c(-102.211037, -102.202703, -101.68874, -101.695011, -101.776085, -102.211249, -102.211037, 32.523244, 32.523271, 32.525222, 32.087532, 32.086925, 32.0868, 32.523244)))"
TSA-J,Midland/Odessa,Midland,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48329,"list(list(c(-101.775802, -102.287345, -102.287048, -102.211249, -101.776085, -101.775802, 31.651319, 31.651276, 32.086991, 32.0868, 32.086925, 31.651319)))"
TSA-J,Midland/Odessa,Pecos,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48371,"list(list(c(-103.01104, -102.827087, -102.767365, -102.676497, -102.429545, -102.388804, -102.191731, -101.98364, -101.883436, -101.76842, -101.768377, -101.768806, -101.769105, -101.769353, -101.997614, -102.000408, -102.02388, -102.031813, -102.032467, -102.032927, -102.033231, -102.034002, -102.034385, -102.137778, -102.138406, -102.342986, -102.343085, -102.566937, -102.567049, -103.195667, -103.439976, -103.585084, -103.01104, 31.371306, 31.267909, 31.293803, 31.326823, 31.193557, 31.087156, 
31.003788, 30.98717, 30.925647, 30.653077, 30.652938, 30.653133, 30.653327, 30.653369, 30.654086, 30.654933, 30.655141, 30.655503, 30.655385, 30.655489, 30.655496, 30.655433, 30.655268, 30.655982, 30.597521, 30.598759, 30.284116, 30.283269, 30.052808, 30.495574, 30.665939, 30.76647, 31.371306)))"
TSA-J,Midland/Odessa,Presidio,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48377,"list(list(c(-103.80068, -103.798159, -103.792705, -103.838303, -103.924976, -103.963076, -104.025488, -104.143692, -104.167506, -104.21341, -104.235847, -104.264155, -104.290728, -104.321603, -104.394351, -104.515512, -104.538569, -104.549773, -104.549117, -104.566055, -104.633275, -104.667301, -104.674932, -104.679877, -104.693592, -104.685793, -104.687296, -104.708916, -104.761634, -104.78102, -104.859521, -104.872808, -104.929778, -104.972071, -104.985365, -104.979527, -104.976636, -103.90101, 
-103.80068, 30.412527, 29.999606, 29.262931, 29.278304, 29.293913, 29.298404, 29.314404, 29.383278, 29.402928, 29.462069, 29.496744, 29.514001, 29.519326, 29.527923, 29.560535, 29.641493, 29.677396, 29.716091, 29.728814, 29.771379, 29.870485, 29.910401, 29.911112, 29.920946, 30.019077, 30.092656, 30.179464, 30.235826, 30.301148, 30.314564, 30.390413, 30.500145, 30.59924, 30.61026, 30.623792, 30.629247, 30.628946, 30.41219, 30.412527)))"
TSA-J,Midland/Odessa,Reeves,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48389,"list(list(c(-103.980179, -103.885584, -103.829385, -103.797232, -103.625726, -103.610887, -103.57489, -103.530927, -103.459426, -103.01104, -103.585084, -104.102351, -104.024521, -103.980179, 32.000125, 31.870373, 31.887992, 31.770187, 31.705032, 31.651802, 31.632662, 31.642284, 31.428494, 31.371306, 30.76647, 31.105203, 32.00001, 32.000125)))"
TSA-J,Midland/Odessa,Terrell,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48443,"list(list(c(-101.761839, -101.786353, -101.883655, -101.944913, -102.040539, -102.050044, -102.116076, -102.262466, -102.282247, -102.297331, -102.320819, -102.320819, -102.567049, -102.566937, -102.343085, -102.342986, -102.138406, -102.137778, -102.034385, -102.034002, -102.033231, -102.032927, -102.032467, -102.031813, -102.02388, -102.000408, -101.997614, -101.769353, -101.769105, -101.768806, -101.768377, -101.76842, -101.65263, -101.646245, -101.740429, -101.65853, -101.7584, -101.760924, -101.761839, 
29.777187, 29.782047, 29.796193, 29.801468, 29.790061, 29.78507, 29.792527, 29.853765, 29.863598, 29.875194, 29.875193, 29.878933, 30.052808, 30.283269, 30.284116, 30.598759, 30.597521, 30.655982, 30.655268, 30.655433, 30.655496, 30.655489, 30.655385, 30.655503, 30.655141, 30.654933, 30.654086, 30.653369, 30.653327, 30.653133, 30.652938, 30.653077, 30.619374, 30.560763, 30.420897, 30.357861, 30.288044, 29.781802, 29.777187)))"
TSA-J,Midland/Odessa,Upton,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48461,"list(list(c(-102.31805, -102.288782, -102.287345, -101.775802, -101.776191, -102.301212, -102.31805, 31.651327, 31.65137, 31.651276, 31.651319, 31.079784, 31.086212, 31.651327)))"
TSA-J,Midland/Odessa,Ward,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48475,"list(list(c(-102.798939, -102.767246, -102.767688, -102.767365, -102.827087, -103.01104, -103.459426, -103.530927, -103.57489, -103.610887, -103.327538, -102.801793, -102.798939, 31.651783, 31.651714, 31.640496, 31.293803, 31.267909, 31.371306, 31.428494, 31.642284, 31.632662, 31.651802, 31.65142, 31.651306, 31.651783)))"
TSA-J,Midland/Odessa,Winkler,49,334,0,57,75,107,622,614,1236,316,7,44,12,3,37,8,2,10,TX,9|10,48495,"list(list(c(-102.799086, -102.798939, -102.801793, -103.327538, -103.326501, -103.278521, -103.270383, -103.267708, -103.267633, -103.215641, -103.088698, -103.085876, -103.064423, -103.064344, -102.799086, 32.085795, 31.651783, 31.651306, 31.65142, 32.00037, 32.000419, 32.000326, 32.000324, 32.000475, 32.000513, 32.000453, 32.000465, 32.000518, 32.087051, 32.085795)))"
TSA-K,San Angelo,Runnels,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,2|3,48399,"list(list(c(-100.235761, -100.235137, -100.151911, -99.713971, -99.721698, -100.111234, -100.234636, -100.235761, 31.69297, 32.082372, 32.082638, 32.082089, 31.576759, 31.580267, 31.587147, 31.69297)))"
TSA-K,San Angelo,Coke,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48081,"list(list(c(-100.235761, -100.82537, -100.821594, -100.665353, -100.235137, -100.235761, 31.69297, 31.696155, 32.08661, 32.085407, 32.082372, 31.69297)))"
TSA-K,San Angelo,Concho,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48095,"list(list(c(-100.111234, -99.721698, -99.60185, -99.603223, -100.115216, -100.111234, 31.580267, 31.576759, 31.49195, 31.087296, 31.087994, 31.580267)))"
TSA-K,San Angelo,Crockett,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48105,"list(list(c(-101.7584, -101.65853, -101.740429, -101.646245, -101.65263, -101.76842, -101.883436, -101.98364, -102.191731, -102.388804, -102.301212, -101.776191, -101.274799, -100.962176, -100.960587, -100.960643, -101.7584, 30.288044, 30.357861, 30.420897, 30.560763, 30.619374, 30.653077, 30.925647, 30.98717, 31.003788, 31.087156, 31.086212, 31.079784, 31.079379, 31.08249, 30.706071, 30.287776, 30.288044)))"
TSA-K,San Angelo,Irion,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48235,"list(list(c(-100.688764, -100.962176, -101.274799, -101.267947, -101.223944, -101.223243, -100.693065, -100.688764, 31.086576, 31.08249, 31.079379, 31.528688, 31.530035, 31.528661, 31.523954, 31.086576)))"
TSA-K,San Angelo,Kimble,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48267,"list(list(c(-99.754142, -100.116461, -100.116234, -99.483869, -99.484493, -99.303996, -99.301718, -99.754142, 30.290698, 30.290296, 30.710366, 30.710771, 30.499641, 30.499832, 30.286653, 30.290698)))"
TSA-K,San Angelo,Mason,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48319,"list(list(c(-98.964612, -98.964112, -98.964232, -99.303996, -99.484493, -99.483869, -99.484755, -99.092317, -99.092431, -98.964612, 30.921368, 30.500742, 30.498482, 30.499832, 30.499641, 30.710771, 30.940605, 30.941002, 30.921968, 30.921368)))"
TSA-K,San Angelo,McCulloch,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48307,"list(list(c(-99.60185, -99.513678, -99.402284, -99.314875, -99.202768, -99.090622, -99.092317, -99.484755, -99.603627, -99.603223, -99.60185, 31.49195, 31.425495, 31.446198, 31.409875, 31.467234, 31.460927, 30.941002, 30.940605, 30.940726, 31.087296, 31.49195)))"
TSA-K,San Angelo,Menard,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48327,"list(list(c(-100.115216, -99.603223, -99.603627, -99.484755, -99.483869, -100.116234, -100.115216, 31.087994, 31.087296, 30.940726, 30.940605, 30.710771, 30.710366, 31.087994)))"
TSA-K,San Angelo,Reagan,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48383,"list(list(c(-101.26763, -101.267947, -101.274799, -101.776191, -101.775802, -101.267122, -101.26763, 31.556462, 31.528688, 31.079379, 31.079784, 31.651319, 31.650854, 31.556462)))"
TSA-K,San Angelo,Schleicher,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48413,"list(list(c(-100.116234, -100.849229, -100.960587, -100.962176, -100.688764, -100.115216, -100.116234, 30.710366, 30.706222, 30.706071, 31.08249, 31.086576, 31.087994, 30.710366)))"
TSA-K,San Angelo,Sterling,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48431,"list(list(c(-100.821594, -100.82537, -100.861099, -100.865256, -101.26763, -101.267122, -101.264216, -101.183997, -100.821594, 32.08661, 31.696155, 31.705418, 31.562294, 31.556462, 31.650854, 32.087136, 32.087208, 32.08661)))"
TSA-K,San Angelo,Sutton,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,48435,"list(list(c(-100.960587, -100.849229, -100.116234, -100.116461, -100.381329, -100.700393, -100.960643, -100.960587, 30.706071, 30.706222, 30.710366, 30.290296, 30.288984, 30.288276, 30.287776, 30.706071)))"
TSA-K,San Angelo,Tom,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,NA,list()
TSA-K,San Angelo,Green,16,228,0,22,0,19,285,201,486,102,1,3,7,10,29,0,0,0,Concho,9|10,NA,list()
