state,industry,date,variable,pct,prev_date,prev_day,change,change_lbl,color
TX,Health Care and Fitness,2020-03-10,employees_working,-5.4,-1,2020-03-03,-4.4,,#F26852
TX,Home and Repair,2020-03-10,employees_working,4.8,3.5,2020-03-03,1.2999999999999998,+,#66E8C6
TX,Leisure and Entertainment,2020-03-10,employees_working,14.2,-2.5,2020-03-03,16.7,+,#66E8C6
TX,Other,2020-03-10,employees_working,-5.6,0.6,2020-03-03,-6.199999999999999,,#F26852
TX,Professional Services,2020-03-10,employees_working,0.5,4.4,2020-03-03,-3.9000000000000004,,#F26852
TX,Retail,2020-03-10,employees_working,-1.2,-1.8,2020-03-03,0.6000000000000001,+,#66E8C6
TX,Transportation,2020-03-10,employees_working,-8.2,-11.9,2020-03-03,3.700000000000001,+,#66E8C6
TX,Beauty & Personal Care,2020-03-11,hours_worked,-16.2,-16.1,2020-03-04,-0.09999999999999787,,#F26852
TX,"Charities, Education & Membership",2020-03-11,hours_worked,-11.5,1,2020-03-04,-12.5,,#F26852
TX,Food & Drink,2020-03-11,hours_worked,0.4,-1.6,2020-03-04,2,+,#66E8C6
TX,Health Care and Fitness,2020-03-11,hours_worked,-2.3,-0.3,2020-03-04,-1.9999999999999998,,#F26852
TX,Home and Repair,2020-03-11,hours_worked,14,-9.9,2020-03-04,23.9,+,#66E8C6
TX,Leisure and Entertainment,2020-03-11,hours_worked,11.3,-4,2020-03-04,15.3,+,#66E8C6
TX,Other,2020-03-11,hours_worked,-1.5,-0.7,2020-03-04,-0.8,,#F26852
TX,Professional Services,2020-03-11,hours_worked,-5,2.4,2020-03-04,-7.4,,#F26852
TX,Retail,2020-03-11,hours_worked,-2,-3,2020-03-04,1,+,#66E8C6
TX,Transportation,2020-03-11,hours_worked,-11.8,-14.4,2020-03-04,2.5999999999999996,+,#66E8C6
TX,Beauty & Personal Care,2020-03-11,locations_open,-11.3,-15.3,2020-03-04,4,+,#66E8C6
TX,"Charities, Education & Membership",2020-03-11,locations_open,-8.8,-0.2,2020-03-04,-8.600000000000001,,#F26852
TX,Food & Drink,2020-03-11,locations_open,-2.3,-2.5,2020-03-04,0.20000000000000018,+,#66E8C6
TX,Health Care and Fitness,2020-03-11,locations_open,-4.8,-2.2,2020-03-04,-2.5999999999999996,,#F26852
TX,Home and Repair,2020-03-11,locations_open,8.5,-9.1,2020-03-04,17.6,+,#66E8C6
TX,Leisure and Entertainment,2020-03-11,locations_open,15.2,-2.9,2020-03-04,18.099999999999998,+,#66E8C6
TX,Other,2020-03-11,locations_open,-3.6,-7.2,2020-03-04,3.6,+,#66E8C6
TX,Professional Services,2020-03-11,locations_open,-5.5,-2.6,2020-03-04,-2.9,,#F26852
TX,Retail,2020-03-11,locations_open,-2.4,-2.6,2020-03-04,0.20000000000000018,+,#66E8C6
TX,Transportation,2020-03-11,locations_open,-11.5,-8.4,2020-03-04,-3.0999999999999996,,#F26852
TX,Beauty & Personal Care,2020-03-11,employees_working,-19.4,-12.2,2020-03-04,-7.199999999999999,,#F26852
TX,"Charities, Education & Membership",2020-03-11,employees_working,-18.6,4.3,2020-03-04,-22.900000000000002,,#F26852
TX,Food & Drink,2020-03-11,employees_working,-0.9,-1.5,2020-03-04,0.6,+,#66E8C6
TX,Health Care and Fitness,2020-03-11,employees_working,-3.9,0.3,2020-03-04,-4.2,,#F26852
TX,Home and Repair,2020-03-11,employees_working,9.1,-13.2,2020-03-04,22.299999999999997,+,#66E8C6
TX,Leisure and Entertainment,2020-03-11,employees_working,12.2,-2.3,2020-03-04,14.5,+,#66E8C6
TX,Other,2020-03-11,employees_working,-4.2,-1.2,2020-03-04,-3,,#F26852
TX,Professional Services,2020-03-11,employees_working,-1.7,1.8,2020-03-04,-3.5,,#F26852
TX,Retail,2020-03-11,employees_working,-2.7,-2.3,2020-03-04,-0.40000000000000036,,#F26852
TX,Transportation,2020-03-11,employees_working,-14,-15.7,2020-03-04,1.6999999999999993,+,#66E8C6
TX,Beauty & Personal Care,2020-03-12,hours_worked,-13.3,-14.3,2020-03-05,1,+,#66E8C6
TX,"Charities, Education & Membership",2020-03-12,hours_worked,-18.5,-0.9,2020-03-05,-17.6,,#F26852
TX,Food & Drink,2020-03-12,hours_worked,-0.4,0.8,2020-03-05,-1.2000000000000002,,#F26852
TX,Health Care and Fitness,2020-03-12,hours_worked,-4.3,-1.7,2020-03-05,-2.5999999999999996,,#F26852
TX,Home and Repair,2020-03-12,hours_worked,30.9,20.9,2020-03-05,10,+,#66E8C6
TX,Leisure and Entertainment,2020-03-12,hours_worked,17.5,-1.7,2020-03-05,19.2,+,#66E8C6
TX,Other,2020-03-12,hours_worked,-3.4,2.4,2020-03-05,-5.8,,#F26852
TX,Professional Services,2020-03-12,hours_worked,-3.6,1.7,2020-03-05,-5.3,,#F26852
TX,Retail,2020-03-12,hours_worked,-1.3,-1.8,2020-03-05,0.5,+,#66E8C6
TX,Transportation,2020-03-12,hours_worked,-7,-12.4,2020-03-05,5.4,+,#66E8C6
TX,Beauty & Personal Care,2020-03-12,locations_open,-5.3,-7.2,2020-03-05,1.9000000000000004,+,#66E8C6
TX,"Charities, Education & Membership",2020-03-12,locations_open,-9.9,0,2020-03-05,-9.9,,#F26852
TX,Food & Drink,2020-03-12,locations_open,-2.3,-2,2020-03-05,-0.2999999999999998,,#F26852
TX,Health Care and Fitness,2020-03-12,locations_open,-6.5,-3.6,2020-03-05,-2.9,,#F26852
TX,Home and Repair,2020-03-12,locations_open,2.5,2.5,2020-03-05,0,,#FFD100
TX,Leisure and Entertainment,2020-03-12,locations_open,4.4,-1.5,2020-03-05,5.9,+,#66E8C6
TX,Other,2020-03-12,locations_open,-6.1,-3.2,2020-03-05,-2.8999999999999995,,#F26852
TX,Professional Services,2020-03-12,locations_open,-4.6,-4.2,2020-03-05,-0.39999999999999947,,#F26852
TX,Retail,2020-03-12,locations_open,-2.5,-2.1,2020-03-05,-0.3999999999999999,,#F26852
TX,Transportation,2020-03-12,locations_open,-13.6,-4,2020-03-05,-9.6,,#F26852
TX,Beauty & Personal Care,2020-03-12,employees_working,-7.2,-9.2,2020-03-05,1.9999999999999991,+,#66E8C6
TX,"Charities, Education & Membership",2020-03-12,employees_working,-19.3,4.4,2020-03-05,-23.700000000000003,,#F26852
TX,Food & Drink,2020-03-12,employees_working,-0.4,0.5,2020-03-05,-0.9,,#F26852
TX,Health Care and Fitness,2020-03-12,employees_working,-6.2,-0.4,2020-03-05,-5.8,,#F26852
TX,Home and Repair,2020-03-12,employees_working,26.1,14.9,2020-03-05,11.200000000000001,+,#66E8C6
TX,Leisure and Entertainment,2020-03-12,employees_working,18.7,0.8,2020-03-05,17.9,+,#66E8C6
TX,Other,2020-03-12,employees_working,-7.1,1.4,2020-03-05,-8.5,,#F26852
TX,Professional Services,2020-03-12,employees_working,-0.4,3,2020-03-05,-3.4,,#F26852
TX,Retail,2020-03-12,employees_working,-2.7,-1.2,2020-03-05,-1.5000000000000002,,#F26852
TX,Transportation,2020-03-12,employees_working,-9.4,-13.6,2020-03-05,4.199999999999999,+,#66E8C6
TX,Beauty & Personal Care,2020-03-13,hours_worked,-15.4,-14.9,2020-03-06,-0.5,,#F26852
TX,"Charities, Education & Membership",2020-03-13,hours_worked,-24.3,2.4,2020-03-06,-26.7,,#F26852
TX,Food & Drink,2020-03-13,hours_worked,-2.5,3.1,2020-03-06,-5.6,,#F26852
TX,Health Care and Fitness,2020-03-13,hours_worked,-7,-1.3,2020-03-06,-5.7,,#F26852
TX,Home and Repair,2020-03-13,hours_worked,13.5,14.7,2020-03-06,-1.1999999999999993,,#F26852
TX,Leisure and Entertainment,2020-03-13,hours_worked,12.9,5.2,2020-03-06,7.7,+,#66E8C6
TX,Other,2020-03-13,hours_worked,-5,4.9,2020-03-06,-9.9,,#F26852
TX,Professional Services,2020-03-13,hours_worked,-10.5,5.7,2020-03-06,-16.2,,#F26852
TX,Retail,2020-03-13,hours_worked,-3.4,-0.9,2020-03-06,-2.5,,#F26852
TX,Transportation,2020-03-13,hours_worked,-21.5,-11.8,2020-03-06,-9.7,,#F26852
TX,Beauty & Personal Care,2020-03-13,locations_open,-15.3,-11.7,2020-03-06,-3.6000000000000014,,#F26852
TX,"Charities, Education & Membership",2020-03-13,locations_open,-11.9,-0.6,2020-03-06,-11.3,,#F26852
TX,Food & Drink,2020-03-13,locations_open,-2.9,-1.4,2020-03-06,-1.5,,#F26852
TX,Health Care and Fitness,2020-03-13,locations_open,-5.5,-4.3,2020-03-06,-1.2000000000000002,,#F26852
TX,Home and Repair,2020-03-13,locations_open,-9.9,-1.2,2020-03-06,-8.700000000000001,,#F26852
TX,Leisure and Entertainment,2020-03-13,locations_open,-0.4,-4.7,2020-03-06,4.3,+,#66E8C6
TX,Other,2020-03-13,locations_open,-7.3,-3.7,2020-03-06,-3.5999999999999996,,#F26852
TX,Professional Services,2020-03-13,locations_open,-6.9,-3.4,2020-03-06,-3.5000000000000004,,#F26852
TX,Retail,2020-03-13,locations_open,-3.6,-2.1,2020-03-06,-1.5,,#F26852
TX,Transportation,2020-03-13,locations_open,-16.8,-10.4,2020-03-06,-6.4,,#F26852
TX,Beauty & Personal Care,2020-03-13,employees_working,-13,-6.7,2020-03-06,-6.3,,#F26852
TX,"Charities, Education & Membership",2020-03-13,employees_working,-27.9,0.6,2020-03-06,-28.5,,#F26852
TX,Food & Drink,2020-03-13,employees_working,-1.2,1.6,2020-03-06,-2.8,,#F26852
TX,Health Care and Fitness,2020-03-13,employees_working,-7.1,-2.7,2020-03-06,-4.3999999999999995,,#F26852
TX,Home and Repair,2020-03-13,employees_working,13.4,9.5,2020-03-06,3.9000000000000004,+,#66E8C6
TX,Leisure and Entertainment,2020-03-13,employees_working,11.2,5.1,2020-03-06,6.1,+,#66E8C6
TX,Other,2020-03-13,employees_working,-5.8,2,2020-03-06,-7.8,,#F26852
TX,Professional Services,2020-03-13,employees_working,-8.6,4.2,2020-03-06,-12.8,,#F26852
TX,Retail,2020-03-13,employees_working,-3.9,-1.8,2020-03-06,-2.0999999999999996,,#F26852
TX,Transportation,2020-03-13,employees_working,-21,-19.3,2020-03-06,-1.6999999999999993,,#F26852
TX,Beauty & Personal Care,2020-03-14,hours_worked,-21.8,-13.8,2020-03-07,-8,,#F26852
TX,"Charities, Education & Membership",2020-03-14,hours_worked,-38.9,11.7,2020-03-07,-50.599999999999994,,#F26852
TX,Food & Drink,2020-03-14,hours_worked,-8,3.4,2020-03-07,-11.4,,#F26852
TX,Health Care and Fitness,2020-03-14,hours_worked,-4.5,-2.7,2020-03-07,-1.7999999999999998,,#F26852
TX,Home and Repair,2020-03-14,hours_worked,-10.1,-1.2,2020-03-07,-8.9,,#F26852
TX,Leisure and Entertainment,2020-03-14,hours_worked,2.5,10.2,2020-03-07,-7.699999999999999,,#F26852
TX,Other,2020-03-14,hours_worked,-11.4,10.1,2020-03-07,-21.5,,#F26852
TX,Professional Services,2020-03-14,hours_worked,-4.4,14.2,2020-03-07,-18.6,,#F26852
TX,Retail,2020-03-14,hours_worked,-4.7,1.2,2020-03-07,-5.9,,#F26852
TX,Transportation,2020-03-14,hours_worked,-30.5,-5.6,2020-03-07,-24.9,,#F26852
TX,Beauty & Personal Care,2020-03-14,locations_open,-15.5,-9.9,2020-03-07,-5.6,,#F26852
TX,"Charities, Education & Membership",2020-03-14,locations_open,-18,3.4,2020-03-07,-21.4,,#F26852
TX,Food & Drink,2020-03-14,locations_open,-3.6,-1.5,2020-03-07,-2.1,,#F26852
TX,Health Care and Fitness,2020-03-14,locations_open,-4.4,-3.1,2020-03-07,-1.3000000000000003,,#F26852
TX,Home and Repair,2020-03-14,locations_open,14,-2.3,2020-03-07,16.3,+,#66E8C6
TX,Leisure and Entertainment,2020-03-14,locations_open,4.3,5.7,2020-03-07,-1.4000000000000004,,#F26852
TX,Other,2020-03-14,locations_open,-10.3,0.7,2020-03-07,-11,,#F26852
TX,Professional Services,2020-03-14,locations_open,-8,12.3,2020-03-07,-20.3,,#F26852
TX,Retail,2020-03-14,locations_open,-3.5,-3.4,2020-03-07,-0.10000000000000009,,#F26852
TX,Transportation,2020-03-14,locations_open,-16.9,-1.3,2020-03-07,-15.599999999999998,,#F26852
TX,Beauty & Personal Care,2020-03-14,employees_working,-15.8,-12.3,2020-03-07,-3.5,,#F26852
TX,"Charities, Education & Membership",2020-03-14,employees_working,-39.1,12.4,2020-03-07,-51.5,,#F26852
TX,Food & Drink,2020-03-14,employees_working,-5.1,1,2020-03-07,-6.1,,#F26852
TX,Health Care and Fitness,2020-03-14,employees_working,-6.6,-1.1,2020-03-07,-5.5,,#F26852
TX,Home and Repair,2020-03-14,employees_working,-7.8,2.2,2020-03-07,-10,,#F26852
TX,Leisure and Entertainment,2020-03-14,employees_working,3.8,15.9,2020-03-07,-12.100000000000001,,#F26852
TX,Other,2020-03-14,employees_working,-12.2,8.9,2020-03-07,-21.1,,#F26852
TX,Professional Services,2020-03-14,employees_working,-5.4,25.4,2020-03-07,-30.799999999999997,,#F26852
TX,Retail,2020-03-14,employees_working,-5.6,-0.2,2020-03-07,-5.3999999999999995,,#F26852
TX,Transportation,2020-03-14,employees_working,-27.8,-13.7,2020-03-07,-14.100000000000001,,#F26852
TX,Beauty & Personal Care,2020-03-15,hours_worked,-27.1,-11,2020-03-08,-16.1,,#F26852
TX,"Charities, Education & Membership",2020-03-15,hours_worked,-37.6,-3.5,2020-03-08,-34.1,,#F26852
TX,Food & Drink,2020-03-15,hours_worked,-11.9,2.8,2020-03-08,-14.7,,#F26852
TX,Health Care and Fitness,2020-03-15,hours_worked,-3.1,2.1,2020-03-08,-5.2,,#F26852
TX,Home and Repair,2020-03-15,hours_worked,-64.4,-6.5,2020-03-08,-57.900000000000006,,#F26852
TX,Leisure and Entertainment,2020-03-15,hours_worked,-13.1,15.5,2020-03-08,-28.6,,#F26852
TX,Other,2020-03-15,hours_worked,-15.7,4.4,2020-03-08,-20.1,,#F26852
TX,Professional Services,2020-03-15,hours_worked,-14,3.1,2020-03-08,-17.1,,#F26852
TX,Retail,2020-03-15,hours_worked,-6.2,2,2020-03-08,-8.2,,#F26852
TX,Transportation,2020-03-15,hours_worked,-45.4,-8,2020-03-08,-37.4,,#F26852
TX,Beauty & Personal Care,2020-03-15,locations_open,-14,-10.3,2020-03-08,-3.6999999999999993,,#F26852
TX,"Charities, Education & Membership",2020-03-15,locations_open,-21.1,1.4,2020-03-08,-22.5,,#F26852
TX,Food & Drink,2020-03-15,locations_open,-5.6,-1.5,2020-03-08,-4.1,,#F26852
TX,Health Care and Fitness,2020-03-15,locations_open,-3.4,-2.5,2020-03-08,-0.8999999999999999,,#F26852
TX,Home and Repair,2020-03-15,locations_open,0,0,2020-03-08,0,,#FFD100
TX,Leisure and Entertainment,2020-03-15,locations_open,-5.7,5.7,2020-03-08,-11.4,,#F26852
TX,Other,2020-03-15,locations_open,-12.2,-3.9,2020-03-08,-8.299999999999999,,#F26852
TX,Professional Services,2020-03-15,locations_open,-11.9,-9.1,2020-03-08,-2.8000000000000007,,#F26852
TX,Retail,2020-03-15,locations_open,-5.9,-1.3,2020-03-08,-4.6000000000000005,,#F26852
TX,Transportation,2020-03-15,locations_open,4.3,-21.7,2020-03-08,26,+,#66E8C6
TX,Beauty & Personal Care,2020-03-15,employees_working,-16.8,-5.1,2020-03-08,-11.700000000000001,,#F26852
TX,"Charities, Education & Membership",2020-03-15,employees_working,-47.1,-18.7,2020-03-08,-28.400000000000002,,#F26852
TX,Food & Drink,2020-03-15,employees_working,-7.8,1,2020-03-08,-8.8,,#F26852
TX,Health Care and Fitness,2020-03-15,employees_working,-4.2,-2.8,2020-03-08,-1.4000000000000004,,#F26852
TX,Home and Repair,2020-03-15,employees_working,-51.7,-7.4,2020-03-08,-44.300000000000004,,#F26852
TX,Leisure and Entertainment,2020-03-15,employees_working,-8.7,10.7,2020-03-08,-19.4,,#F26852
TX,Other,2020-03-15,employees_working,-15.9,2.2,2020-03-08,-18.1,,#F26852
TX,Professional Services,2020-03-15,employees_working,-12.8,9.7,2020-03-08,-22.5,,#F26852
TX,Retail,2020-03-15,employees_working,-6.5,-0.4,2020-03-08,-6.1,,#F26852
TX,Transportation,2020-03-15,employees_working,-32,-18.6,2020-03-08,-13.399999999999999,,#F26852
TX,Beauty & Personal Care,2020-03-16,hours_worked,-23.5,-5.4,2020-03-09,-18.1,,#F26852
TX,"Charities, Education & Membership",2020-03-16,hours_worked,-26.6,0.5,2020-03-09,-27.1,,#F26852
TX,Food & Drink,2020-03-16,hours_worked,-12.2,-0.8,2020-03-09,-11.399999999999999,,#F26852
TX,Health Care and Fitness,2020-03-16,hours_worked,-6.2,-4.6,2020-03-09,-1.6000000000000005,,#F26852
TX,Home and Repair,2020-03-16,hours_worked,4.5,-16.2,2020-03-09,20.7,+,#66E8C6
TX,Leisure and Entertainment,2020-03-16,hours_worked,-4.3,8.4,2020-03-09,-12.7,,#F26852
TX,Other,2020-03-16,hours_worked,-9.8,-0.3,2020-03-09,-9.5,,#F26852
TX,Professional Services,2020-03-16,hours_worked,-11.5,2.6,2020-03-09,-14.1,,#F26852
TX,Retail,2020-03-16,hours_worked,-8.9,-1.3,2020-03-09,-7.6000000000000005,,#F26852
TX,Transportation,2020-03-16,hours_worked,-23.4,-22.3,2020-03-09,-1.0999999999999979,,#F26852
TX,Beauty & Personal Care,2020-03-16,locations_open,-15,-7.5,2020-03-09,-7.5,,#F26852
TX,"Charities, Education & Membership",2020-03-16,locations_open,-16.7,0.9,2020-03-09,-17.599999999999998,,#F26852
TX,Food & Drink,2020-03-16,locations_open,-6.4,-2.9,2020-03-09,-3.5000000000000004,,#F26852
TX,Health Care and Fitness,2020-03-16,locations_open,-8,-6.7,2020-03-09,-1.2999999999999998,,#F26852
TX,Home and Repair,2020-03-16,locations_open,-4.9,-8.6,2020-03-09,3.6999999999999993,+,#66E8C6
TX,Leisure and Entertainment,2020-03-16,locations_open,-5.1,13.5,2020-03-09,-18.6,,#F26852
TX,Other,2020-03-16,locations_open,-9,-5.5,2020-03-09,-3.5,,#F26852
TX,Professional Services,2020-03-16,locations_open,-5.6,-1.6,2020-03-09,-3.9999999999999996,,#F26852
TX,Retail,2020-03-16,locations_open,-4.3,-1.4,2020-03-09,-2.9,,#F26852
TX,Transportation,2020-03-16,locations_open,-20,-13.6,2020-03-09,-6.4,,#F26852
TX,Beauty & Personal Care,2020-03-16,employees_working,-17.4,-4.4,2020-03-09,-12.999999999999998,,#F26852
TX,"Charities, Education & Membership",2020-03-16,employees_working,-30.9,-0.6,2020-03-09,-30.299999999999997,,#F26852
TX,Food & Drink,2020-03-16,employees_working,-8.7,-1.1,2020-03-09,-7.6,,#F26852
TX,Health Care and Fitness,2020-03-16,employees_working,-6.8,-4.3,2020-03-09,-2.5,,#F26852
TX,Home and Repair,2020-03-16,employees_working,6.5,-16.5,2020-03-09,23,+,#66E8C6
TX,Leisure and Entertainment,2020-03-16,employees_working,-3.7,9.5,2020-03-09,-13.2,,#F26852
TX,Other,2020-03-16,employees_working,-11.2,-3,2020-03-09,-8.2,,#F26852
TX,Professional Services,2020-03-16,employees_working,-9.8,3.1,2020-03-09,-12.9,,#F26852
TX,Retail,2020-03-16,employees_working,-7.2,-1.3,2020-03-09,-5.9,,#F26852
TX,Transportation,2020-03-16,employees_working,-11.2,-22.9,2020-03-09,11.7,+,#66E8C6
TX,Beauty & Personal Care,2020-03-17,hours_worked,-24.4,-5.8,2020-03-10,-18.599999999999998,,#F26852
TX,"Charities, Education & Membership",2020-03-17,hours_worked,-44.9,-12.8,2020-03-10,-32.099999999999994,,#F26852
TX,Food & Drink,2020-03-17,hours_worked,-26.3,-0.2,2020-03-10,-26.1,,#F26852
TX,Health Care and Fitness,2020-03-17,hours_worked,-10.8,-3.9,2020-03-10,-6.9,,#F26852
TX,Home and Repair,2020-03-17,hours_worked,5.9,1.7,2020-03-10,4.2,+,#66E8C6
TX,Leisure and Entertainment,2020-03-17,hours_worked,-9.1,19.2,2020-03-10,-28.299999999999997,,#F26852
TX,Other,2020-03-17,hours_worked,-18.1,-1.9,2020-03-10,-16.200000000000003,,#F26852
TX,Professional Services,2020-03-17,hours_worked,-22.6,-5.1,2020-03-10,-17.5,,#F26852
TX,Retail,2020-03-17,hours_worked,-13.6,-1.2,2020-03-10,-12.4,,#F26852
TX,Transportation,2020-03-17,hours_worked,-19.3,-0.3,2020-03-10,-19,,#F26852
TX,Beauty & Personal Care,2020-03-17,locations_open,-13.2,-0.5,2020-03-10,-12.7,,#F26852
TX,"Charities, Education & Membership",2020-03-17,locations_open,-27.6,-5.5,2020-03-10,-22.1,,#F26852
TX,Food & Drink,2020-03-17,locations_open,-11.7,-2.8,2020-03-10,-8.899999999999999,,#F26852
TX,Health Care and Fitness,2020-03-17,locations_open,-9.9,-4.9,2020-03-10,-5,,#F26852
TX,Home and Repair,2020-03-17,locations_open,-2.7,4.6,2020-03-10,-7.3,,#F26852
TX,Leisure and Entertainment,2020-03-17,locations_open,-22.1,9.1,2020-03-10,-31.200000000000003,,#F26852
TX,Other,2020-03-17,locations_open,-13.5,-6,2020-03-10,-7.5,,#F26852
TX,Professional Services,2020-03-17,locations_open,-11.1,-3.4,2020-03-10,-7.699999999999999,,#F26852
TX,Retail,2020-03-17,locations_open,-10.5,-2.3,2020-03-10,-8.2,,#F26852
TX,Transportation,2020-03-17,locations_open,-16.8,-4,2020-03-10,-12.8,,#F26852
TX,Beauty & Personal Care,2020-03-17,employees_working,-18.4,-7.2,2020-03-10,-11.2,,#F26852
TX,"Charities, Education & Membership",2020-03-17,employees_working,-48.9,-15.7,2020-03-10,-33.2,,#F26852
TX,Food & Drink,2020-03-17,employees_working,-21.9,-1.3,2020-03-10,-20.599999999999998,,#F26852
TX,Health Care and Fitness,2020-03-17,employees_working,-10.3,-5.4,2020-03-10,-4.9,,#F26852
TX,Home and Repair,2020-03-17,employees_working,8,4.8,2020-03-10,3.2,+,#66E8C6
TX,Leisure and Entertainment,2020-03-17,employees_working,-5.7,14.2,2020-03-10,-19.9,,#F26852
TX,Other,2020-03-17,employees_working,-20,-5.6,2020-03-10,-14.4,,#F26852
TX,Professional Services,2020-03-17,employees_working,-19.8,0.5,2020-03-10,-20.3,,#F26852
TX,Retail,2020-03-17,employees_working,-14.3,-1.2,2020-03-10,-13.100000000000001,,#F26852
TX,Transportation,2020-03-17,employees_working,-15,-8.2,2020-03-10,-6.800000000000001,,#F26852
TX,Beauty & Personal Care,2020-03-18,hours_worked,-27.5,-16.2,2020-03-11,-11.3,,#F26852
TX,"Charities, Education & Membership",2020-03-18,hours_worked,-44.9,-11.5,2020-03-11,-33.4,,#F26852
TX,Food & Drink,2020-03-18,hours_worked,-34.1,0.4,2020-03-11,-34.5,,#F26852
TX,Health Care and Fitness,2020-03-18,hours_worked,-14.1,-2.3,2020-03-11,-11.8,,#F26852
TX,Home and Repair,2020-03-18,hours_worked,11.2,14,2020-03-11,-2.8000000000000007,,#F26852
TX,Leisure and Entertainment,2020-03-18,hours_worked,-39.6,11.3,2020-03-11,-50.900000000000006,,#F26852
TX,Other,2020-03-18,hours_worked,-19,-1.5,2020-03-11,-17.5,,#F26852
TX,Professional Services,2020-03-18,hours_worked,-26.6,-5,2020-03-11,-21.6,,#F26852
TX,Retail,2020-03-18,hours_worked,-22.1,-2,2020-03-11,-20.1,,#F26852
TX,Transportation,2020-03-18,hours_worked,-28.1,-11.8,2020-03-11,-16.3,,#F26852
TX,Beauty & Personal Care,2020-03-18,locations_open,-17.2,-11.3,2020-03-11,-5.899999999999999,,#F26852
TX,"Charities, Education & Membership",2020-03-18,locations_open,-33.7,-8.8,2020-03-11,-24.900000000000002,,#F26852
TX,Food & Drink,2020-03-18,locations_open,-17.2,-2.3,2020-03-11,-14.899999999999999,,#F26852
TX,Health Care and Fitness,2020-03-18,locations_open,-11.9,-4.8,2020-03-11,-7.1000000000000005,,#F26852
TX,Home and Repair,2020-03-18,locations_open,-5.4,8.5,2020-03-11,-13.9,,#F26852
TX,Leisure and Entertainment,2020-03-18,locations_open,-27.6,15.2,2020-03-11,-42.8,,#F26852
TX,Other,2020-03-18,locations_open,-16.1,-3.6,2020-03-11,-12.500000000000002,,#F26852
TX,Professional Services,2020-03-18,locations_open,-13.6,-5.5,2020-03-11,-8.1,,#F26852
TX,Retail,2020-03-18,locations_open,-14.1,-2.4,2020-03-11,-11.7,,#F26852
TX,Transportation,2020-03-18,locations_open,-11.5,-11.5,2020-03-11,0,,#FFD100
TX,Beauty & Personal Care,2020-03-18,employees_working,-15.1,-19.4,2020-03-11,4.299999999999999,+,#66E8C6
TX,"Charities, Education & Membership",2020-03-18,employees_working,-47.6,-18.6,2020-03-11,-29,,#F26852
TX,Food & Drink,2020-03-18,employees_working,-29.7,-0.9,2020-03-11,-28.8,,#F26852
TX,Health Care and Fitness,2020-03-18,employees_working,-14,-3.9,2020-03-11,-10.1,,#F26852
TX,Home and Repair,2020-03-18,employees_working,11,9.1,2020-03-11,1.9000000000000004,+,#66E8C6
TX,Leisure and Entertainment,2020-03-18,employees_working,-35.9,12.2,2020-03-11,-48.099999999999994,,#F26852
TX,Other,2020-03-18,employees_working,-20.3,-4.2,2020-03-11,-16.1,,#F26852
TX,Professional Services,2020-03-18,employees_working,-22.6,-1.7,2020-03-11,-20.900000000000002,,#F26852
TX,Retail,2020-03-18,employees_working,-18.8,-2.7,2020-03-11,-16.1,,#F26852
TX,Transportation,2020-03-18,employees_working,-21.5,-14,2020-03-11,-7.5,,#F26852
TX,Beauty & Personal Care,2020-03-19,hours_worked,-42.5,-13.3,2020-03-12,-29.2,,#F26852
TX,"Charities, Education & Membership",2020-03-19,hours_worked,-49.6,-18.5,2020-03-12,-31.1,,#F26852
TX,Food & Drink,2020-03-19,hours_worked,-41.4,-0.4,2020-03-12,-41,,#F26852
TX,Health Care and Fitness,2020-03-19,hours_worked,-18.2,-4.3,2020-03-12,-13.899999999999999,,#F26852
TX,Home and Repair,2020-03-19,hours_worked,2.8,30.9,2020-03-12,-28.099999999999998,,#F26852
TX,Leisure and Entertainment,2020-03-19,hours_worked,-47.7,17.5,2020-03-12,-65.2,,#F26852
TX,Other,2020-03-19,hours_worked,-26.7,-3.4,2020-03-12,-23.3,,#F26852
TX,Professional Services,2020-03-19,hours_worked,-31.1,-3.6,2020-03-12,-27.5,,#F26852
TX,Retail,2020-03-19,hours_worked,-24.5,-1.3,2020-03-12,-23.2,,#F26852
TX,Transportation,2020-03-19,hours_worked,-23.5,-7,2020-03-12,-16.5,,#F26852
